source_url,property_propertyId,property_localityName,property_localityId,detail_propertyType,detail_coveredArea,detail_bedrooms,detail_bathrooms,detail_furnished,detail_floorNumber,detail_totalFloorNumber,detail_ageofcons,detail_premiumProperty,detail_numberOfBalconied,detail_projectName,detail_propertyTypeCode,detail_carpetArea,detail_completionScore,detail_listingTypeDesc,detail_maintenanceCharges,detail_exactSaleRentPrice,detail_latitude,detail_longitude,detail_coveredAreaSqft,detail_carpetAreaSqft,prop_minPrice,prop_maxPrice,prop_hiddenPrice,detail_facing,detail_amenityMap_12201,detail_amenityMap_12202,detail_amenityMap_12204,detail_amenityMap_12205,detail_amenityMap_12206,detail_amenityMap_12208,detail_amenityMap_12209,detail_developerName,detail_additionalRooms,detail_amenitiesFacing,detail_tenantDescription,detail_waterStatus,detail_electricityStatus,detail_carParking,detail_noOfLifts,detail_bookingAmountExact,detail_priceBreakUp_brokeragePerOrDays,detail_priceBreakUp_securityDeposit,detail_amenityMap_12211,detail_amenityMap_12213,detail_amenityMap_12217,detail_amenityMap_12223,detail_amenityMap_12224,detail_amenityMap_12229,detail_amenityMap_12230,detail_amenityMap_12583,detail_amenityMap_1404117,detail_amenityMap_1404118,detail_amenityMap_1404123,detail_amenityMap_1404149,detail_amenityMap_1404155,detail_amenityExternalMap_12201,detail_amenityExternalMap_12202,detail_amenityExternalMap_12204,detail_amenityExternalMap_12205,detail_amenityExternalMap_12206,detail_amenityExternalMap_12208,detail_amenityExternalMap_12209,detail_amenityExternalMap_12211,detail_amenityExternalMap_12213,detail_amenityExternalMap_12217,detail_amenityExternalMap_12223,detail_amenityExternalMap_12224,detail_amenityExternalMap_12229,detail_amenityExternalMap_12230,detail_amenityExternalMap_12583,detail_amenityExternalMap_1404117,detail_amenityExternalMap_1404118,detail_amenityExternalMap_1404123,detail_amenityExternalMap_1404149,detail_amenityExternalMap_1404155,detail_furnishingDetails_1006121,detail_furnishingDetails_1006122,detail_furnishingDetails_1006123,detail_furnishingDetails_1006124,detail_furnishingDetails_1006125,detail_furnishingDetails_1006126,detail_furnishingDetails_1006127,detail_furnishingDetails_1006128,detail_furnishingDetails_1006129,detail_furnishingDetails_1006130,detail_propertyAmenities_12201,detail_propertyAmenities_12202,detail_propertyAmenities_12205,detail_propertyAmenities_12206,detail_propertyAmenities_12208,detail_propertyAmenities_12209,detail_propertyAmenities_12228,detail_propertyAmenities_12229,detail_carParkingCount,detail_amenityMap_12203,detail_amenityMap_12207,detail_amenityMap_12212,detail_amenityMap_12214,detail_amenityMap_12215,detail_amenityMap_12216,detail_amenityMap_12218,detail_amenityMap_12219,detail_amenityMap_12220,detail_amenityMap_12221,detail_amenityMap_12222,detail_amenityMap_12225,detail_amenityMap_12226,detail_amenityMap_12227,detail_amenityMap_12228,detail_amenityMap_12525,detail_amenityMap_1404105,detail_amenityMap_1404110,detail_amenityMap_1404115,detail_amenityMap_1404124,detail_amenityMap_1404125,detail_amenityMap_1404143,detail_amenityMap_1404150,detail_amenityMap_1404157,detail_amenityExternalMap_12203,detail_amenityExternalMap_12207,detail_amenityExternalMap_12212,detail_amenityExternalMap_12214,detail_amenityExternalMap_12215,detail_amenityExternalMap_12216,detail_amenityExternalMap_12218,detail_amenityExternalMap_12219,detail_amenityExternalMap_12220,detail_amenityExternalMap_12221,detail_amenityExternalMap_12222,detail_amenityExternalMap_12225,detail_amenityExternalMap_12226,detail_amenityExternalMap_12227,detail_amenityExternalMap_12228,detail_amenityExternalMap_12525,detail_amenityExternalMap_1404105,detail_amenityExternalMap_1404110,detail_amenityExternalMap_1404115,detail_amenityExternalMap_1404124,detail_amenityExternalMap_1404125,detail_amenityExternalMap_1404143,detail_amenityExternalMap_1404150,detail_amenityExternalMap_1404157,detail_propertyAmenities_12203,detail_propertyAmenities_12204,detail_propertyAmenities_12207,detail_propertyAmenities_12212,detail_propertyAmenities_12213,detail_propertyAmenities_12214,detail_propertyAmenities_12215,detail_propertyAmenities_12217,detail_propertyAmenities_12218,detail_propertyAmenities_12219,detail_propertyAmenities_12220,detail_propertyAmenities_12221,detail_propertyAmenities_12222,detail_propertyAmenities_12223,detail_propertyAmenities_12224,detail_propertyAmenities_12225,detail_propertyAmenities_12226,detail_propertyAmenities_12227,detail_propertyAmenities_12230,detail_studyRoom,detail_amenityMap_1404114,detail_amenityMap_1404121,detail_amenityMap_1404122,detail_amenityMap_1404126,detail_amenityMap_1404131,detail_amenityExternalMap_1404114,detail_amenityExternalMap_1404121,detail_amenityExternalMap_1404122,detail_amenityExternalMap_1404126,detail_amenityExternalMap_1404131
https://www.magicbricks.com/propertyDetails/4-BHK-3600-Sq-ft-Multistorey-Apartment-FOR-Rent-Jubilee-Hills-in-Hyderabad&id=4d423736373238313533,76728153,Jubilee Hills,79019,Multistorey Apartment,3600,4,4,Semi-Furnished,,4,New Construction,TRUE,3,,10002,3600,100,Premium,"10,000",140000,17.4322747,78.4097715,39,39,,,,East,,,,,,,,,"Study, Store","Pool, Garden/Park, Main Road",Bachelors,24 Hours Available,No/Rare Powercut,3 Covered,2,360000,25 days,"3,60,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lift,,,Reserved Parking,Security,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Park,,,,,,,,Laundry Service,,,,,,,,,Y,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/2-BHK-1010-Sq-ft-Builder-Floor-Apartment-FOR-Rent-Miyapur-in-Hyderabad&id=4d423536363638393531,56668951,Miyapur,80185,Builder Floor Apartment,1010,2,2,Unfurnished,4,5,,FALSE,,,10003,,0,Standard Listing,,28000,17.5210925,78.3442965,28,,26300,28000,"26,300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/1-BHK-750-Sq-ft-Multistorey-Apartment-FOR-Rent-Ameerpet-in-Hyderabad&id=4d423830363633343739,80663479,Ameerpet,50411,Multistorey Apartment,750,1,1,Semi-Furnished,3,4,Above 20 years,FALSE,1,Sri Devi Apartment,10002,600,74,Standard,"1,000",9000,17.42528,78.45075,12,15,9000,9800,"9,000",East,,,,,,,,,,Main Road,Bachelors,,,,,18000,,"18,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/2-BHK-1360-Sq-ft-Multistorey-Apartment-FOR-Rent-Suchitra-Circle-in-Hyderabad&id=4d423830303237393137,80027917,Suchitra Road,106353,Multistorey Apartment,1360,2,2,Semi-Furnished,7,10,New Construction,FALSE,2,,10002,,49,Standard,,23000,17.54259490966797,78.48229217529297,17,,21400,23000,"21,400",,,,,,,,,,Store,"Garden/Park, Pool",Bachelors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lift,Swimming Pool,Gymnasium,,Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Club House,Park,,Vaastu Compliant,Service/Goods Lift,,,Maintenance Staff,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Rent-Hitech-City-in-Hyderabad&id=4d423830353736363233,80576623,Hitech City,84126,Multistorey Apartment,1400,3,3,Furnished,14,14,5 to 10 years,TRUE,1,Cybercity Rainbow Vistas,10002,1400,81,Premium,,50000,17.467921,78.40813,36,36,,,,West,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Cyber City Builders & Developers Pvt. Ltd.,Puja Room,"Main Road, Garden/Park, Pool",Bachelors,,,,,,,,,,Intercom Facility,,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,Indoor Games Room,,Library And Business Centre,,,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,,,Intercom Facility,,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,Indoor Games Room,,Library And Business Centre,,,,,,,,,,,,,Power Back Up,Lift,Swimming Pool,Gymnasium,Reserved Parking,Security,,Jogging and Strolling Track,,,,,,,,,,,,,,Cafeteria/Food Court,,Piped Gas,,,,,Meditation Area,,Fire Fighting Equipment,,,,,,,,,,,,,,,Cafeteria/Food Court,,Piped Gas,,,,,Meditation Area,,Fire Fighting Equipment,,,Rain Water Harvesting,Club House,Park,,,Service/Goods Lift,,,Maintenance Staff,Waste Disposal,Laundry Service,,DTH Television Facility,,Banquet Hall,,Cafeteria/Food Court,Conference Room,Outdoor Tennis Courts,,Event Space & Amphitheatre,Kids Play Area,,Outdoor Tennis Courts,Cycling & Jogging Track,Event Space & Amphitheatre,Kids Play Area,,Outdoor Tennis Courts,Cycling & Jogging Track
https://www.magicbricks.com/propertyDetails/5-BHK-3500-Sq-ft-Multistorey-Apartment-FOR-Rent-Jubilee-Hills-in-Hyderabad&id=4d423639313335303337,69135037,Jubilee Hills,79019,Multistorey Apartment,3500,5,5,Unfurnished,6,6,,FALSE,,,10002,,28,Standard,,70000,17.4322747,78.4097715,20,,70000,75000,"70,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-1834-Sq-ft-Multistorey-Apartment-FOR-Rent-Narsingi-in-Hyderabad&id=4d423830323838373735,80288775,Narsingi,89377,Multistorey Apartment,1834,3,3,Furnished,15,32,Less than 5 years,TRUE,1,My Home Avatar,10002,1800,100,Premium,"6,500",75000,17.39257254,78.32715694,41,42,,,,East,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,My Home Group,"Puja Room, Study","Garden/Park, Main Road",Bachelors,24 Hours Available,No/Rare Powercut,2 Covered,4,225000,30 days,"2,25,000",Water Storage,Vaastu Compliant,Intercom Facility,RO Water System,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,,,,,,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Water Storage,Vaastu Compliant,Intercom Facility,RO Water System,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,,,,,,,,,,,,,,,,Power Back Up,Lift,Swimming Pool,Gymnasium,Reserved Parking,Security,Piped Gas,Jogging and Strolling Track,2,Rain Water Harvesting,Park,Private Terrace/Garden,Service/Goods Lift,Air Conditioned,Visitor Parking,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,,,,,,,,,,Rain Water Harvesting,Park,Private Terrace/Garden,Service/Goods Lift,Air Conditioned,Visitor Parking,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,,,,,,,,,,Rain Water Harvesting,Club House,Park,Private Terrace/Garden,Vaastu Compliant,Service/Goods Lift,Air Conditioned,Intercom Facility,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,RO Water System,Banquet Hall,Bar/Lounge,Cafeteria/Food Court,Conference Room,Outdoor Tennis Courts,Y,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-1834-Sq-ft-Multistorey-Apartment-FOR-Rent-Narsingi-in-Hyderabad&id=4d423738353433353337,78543537,Narsingi,89377,Multistorey Apartment,1834,3,3,Unfurnished,17,30,Less than 5 years,TRUE,1,My Home Avatar,10002,,80,Premium,"6,500",65000,17.39257254,78.32715694,35,,,,,East,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,My Home Group,Puja Room,Garden/Park,Bachelors,,,,,138000,30 days,"1,38,000",Water Storage,Vaastu Compliant,Intercom Facility,RO Water System,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,,,,,,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Water Storage,Vaastu Compliant,Intercom Facility,RO Water System,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,,,,,,,,,,,,,,,,Power Back Up,Lift,Swimming Pool,Gymnasium,Reserved Parking,Security,Piped Gas,Jogging and Strolling Track,,Rain Water Harvesting,Park,Private Terrace/Garden,Service/Goods Lift,Air Conditioned,Visitor Parking,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,,,,,,,,,,Rain Water Harvesting,Park,Private Terrace/Garden,Service/Goods Lift,Air Conditioned,Visitor Parking,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,,,,,,,,,,Rain Water Harvesting,Club House,Park,Private Terrace/Garden,Vaastu Compliant,Service/Goods Lift,Air Conditioned,Intercom Facility,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,RO Water System,Banquet Hall,Bar/Lounge,Cafeteria/Food Court,Conference Room,Outdoor Tennis Courts,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/Residential-House-FOR-Rent-Lingampally-in-Hyderabad&id=4d423732303430343839,72040489,Lingampally,165321,Residential House,,,,,,,,FALSE,,,10001,,7,Standard Listing,,,17.18081536,78.70687693,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-2020-Sq-ft-Multistorey-Apartment-FOR-Rent-Narsingi-in-Hyderabad&id=4d423739313335323635,79135265,Narsingi,89377,Multistorey Apartment,2020,3,3,Unfurnished,14,39,New Construction,TRUE,1,Rajapushpa Provincia,10002,1720,92,Premium,,70000,17.39538849415279,78.35505192619372,35,41,,,,East,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Rajapushpa Properties Pvt. Ltd.,Puja Room,Garden/Park,,,,,,150000,,"1,50,000",Water Storage,Vaastu Compliant,Intercom Facility,RO Water System,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,Indoor Games Room,,,,,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Water Storage,Vaastu Compliant,Intercom Facility,RO Water System,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,Indoor Games Room,,,,,,,,,,,,,,,Power Back Up,Lift,Swimming Pool,Gymnasium,Reserved Parking,Security,Piped Gas,Jogging and Strolling Track,,Rain Water Harvesting,Park,Private Terrace/Garden,Service/Goods Lift,Air Conditioned,Visitor Parking,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,,AEROBICS ROOM,Bank & ATM,,,,,,,Rain Water Harvesting,Park,Private Terrace/Garden,Service/Goods Lift,Air Conditioned,Visitor Parking,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,,AEROBICS ROOM,Bank & ATM,,,,,,,,,,,,,,,,,,,,,,,,,,,Event Space & Amphitheatre,,,Outdoor Tennis Courts,,Event Space & Amphitheatre,,,Outdoor Tennis Courts,
https://www.magicbricks.com/propertyDetails/3-BHK-2051-Sq-ft-Multistorey-Apartment-FOR-Rent-Hitech-City-in-Hyderabad&id=4d423636303331353233,66031523,Hitech City,84126,Multistorey Apartment,2051,3,3,Furnished,3,18,Less than 5 years,FALSE,2,Prestige Ivy League,10002,2051,84,Standard,"8,500",75000,17.447917,78.376176,37,37,75000,81000,"75,000",East,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Prestige Estates Projects Ltd.,Puja Room,Garden/Park,,,,2 Covered,,200000,,"2,00,000",Water Storage,Vaastu Compliant,Intercom Facility,RO Water System,Banquet Hall,,Outdoor Tennis Courts,,Indoor Games Room,Indoor Squash & Badminton Courts,Library And Business Centre,,,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Water Storage,Vaastu Compliant,Intercom Facility,RO Water System,Banquet Hall,,Outdoor Tennis Courts,,Indoor Games Room,Indoor Squash & Badminton Courts,Library And Business Centre,,,3 AC,3 Bed,3 Wardrobe, Fridge,2 TV, Washing Machine, Sofa, Dining Table, Gas Connection, Microwave,Power Back Up,Lift,Swimming Pool,Gymnasium,Reserved Parking,Security,Piped Gas,Jogging and Strolling Track,2,Rain Water Harvesting,Park,Private Terrace/Garden,Service/Goods Lift,Air Conditioned,Visitor Parking,Maintenance Staff,Waste Disposal,,,,,Cafeteria/Food Court,,Piped Gas,,AEROBICS ROOM,Bank & ATM,Flower Gardens,Meditation Area,Multipurpose Courts,Fire Fighting Equipment,,,Rain Water Harvesting,Park,Private Terrace/Garden,Service/Goods Lift,Air Conditioned,Visitor Parking,Maintenance Staff,Waste Disposal,,,,,Cafeteria/Food Court,,Piped Gas,,AEROBICS ROOM,Bank & ATM,Flower Gardens,Meditation Area,Multipurpose Courts,Fire Fighting Equipment,,,,,,,,,,,,,,,,,,,,,,,Event Space & Amphitheatre,Kids Play Area,,Outdoor Tennis Courts,Cycling & Jogging Track,Event Space & Amphitheatre,Kids Play Area,,Outdoor Tennis Courts,Cycling & Jogging Track
https://www.magicbricks.com/propertyDetails/2-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Rent-Nizampet-in-Hyderabad&id=4d423830303239303231,80029021,Nizampet,84458,Multistorey Apartment,,2,2,Furnished,1,5,Less than 5 years,FALSE,2,,10002,1150,78,Standard,"1,500",23000,17.51858321,78.38098406,"92,23,37,20,36,85,47,70,000",20,21600,23000,"21,600",North,,,,,,,,,"Puja Room, Store, Study",Main Road,Bachelors,,,,,46000,,"46,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Power Back Up,Lift,,,Reserved Parking,Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rain Water Harvesting,,,,Vaastu Compliant,,,,Maintenance Staff,Waste Disposal,Laundry Service,,,,,,,,,Y,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-3000-Sq-ft-Multistorey-Apartment-FOR-Rent-Madhapur-in-Hyderabad&id=4d423732313537313133,72157113,Madhapur,80056,Multistorey Apartment,3000,3,4,Unfurnished,4,15,,FALSE,,,10002,,0,Standard,,80000,17.44743641,78.3914779,27,,73500,80000,"73,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-1420-Sq-ft-Multistorey-Apartment-FOR-Rent-Tarnaka-in-Hyderabad&id=4d423738303436393733,78046973,Tarnaka,79113,Multistorey Apartment,1420,3,2,Semi-Furnished,2,5,New Construction,FALSE,2,Creative Elegance,10002,1350,59,Standard Listing,,30000,17.42835981,78.54150449,21,22,27600,30000,"27,600",,,,,,,,,,"Puja Room, Study","Main Road, Garden/Park",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Power Back Up,,,,,Security,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Park,,,,,,,Waste Disposal,Laundry Service,,,,,,,,,Y,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-2435-Sq-ft-Multistorey-Apartment-FOR-Rent-Shaikpet-in-Hyderabad&id=4d423739323835323133,79285213,Shaikpet,79103,Multistorey Apartment,2435,3,3,Furnished,3,14,New Construction,FALSE,4,,10002,1465,28,Standard,,70000,17.4066745,78.39455,29,48,70000,75500,"70,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-1650-Sq-ft-Multistorey-Apartment-FOR-Rent-Gachibowli-in-Hyderabad&id=4d423739383834303031,79884001,Gachibowli,78997,Multistorey Apartment,1650,3,3,Furnished,1,17,5 to 10 years,TRUE,1,My Home Vihanga,10002,,98,Premium,"6,900",75000,17.443563,78.3397746,45,,,,,East,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,My Home Constructions Pvt. Ltd.,None of these,"Garden/Park, Pool",Family,24 Hours Available,No/Rare Powercut,1 Covered,2,150000,30 days,"1,50,000",Water Storage,Vaastu Compliant,Intercom Facility,RO Water System,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,Indoor Games Room,Indoor Squash & Badminton Courts,Library And Business Centre,,,Power Back Up,Lift,Club House,Swimming Pool,Gymnasium,Reserved Parking,Security,Water Storage,Vaastu Compliant,Intercom Facility,RO Water System,Banquet Hall,Jogging and Strolling Track,Outdoor Tennis Courts,,Indoor Games Room,Indoor Squash & Badminton Courts,Library And Business Centre,,,4 AC,3 Bed,3 Wardrobe, Fridge,, Washing Machine, Sofa, Dining Table,,,Power Back Up,Lift,Swimming Pool,Gymnasium,Reserved Parking,Security,Piped Gas,Jogging and Strolling Track,1,Rain Water Harvesting,Park,Private Terrace/Garden,Service/Goods Lift,Air Conditioned,Visitor Parking,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,,,,,,Multipurpose Courts,Fire Fighting Equipment,,,Rain Water Harvesting,Park,Private Terrace/Garden,Service/Goods Lift,Air Conditioned,Visitor Parking,Maintenance Staff,Waste Disposal,Laundry Service,Internet/Wi-Fi Connectivity,DTH Television Facility,Bar/Lounge,Cafeteria/Food Court,Conference Room,Piped Gas,,,,,,Multipurpose Courts,Fire Fighting Equipment,,,,,,,,,,,,,,,,,,,,,,,,Kids Play Area,,Outdoor Tennis Courts,Cycling & Jogging Track,,Kids Play Area,,Outdoor Tennis Courts,Cycling & Jogging Track
https://www.magicbricks.com/propertyDetails/3-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Rent-Upperpally-in-Hyderabad&id=4d423830343732333831,80472381,Upperpally,127523,Multistorey Apartment,1400,3,2,Semi-Furnished,4,5,New Construction,FALSE,2,Saara Classic,10002,1200,59,Standard,,25000,17.35223,78.42112,18,21,25000,26500,"25,000",West,,,,,,,,,,Garden/Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-1660-Sq-ft-Service-Apartment-FOR-Rent-Pocharam-in-Hyderabad&id=4d423435343134323739,45414279,Pocharam,87074,Service Apartment,1660,3,3,Furnished,1,5,Less than 5 years,FALSE,3,East Oak Luxury Apartments,10020,1280,91,Standard Listing,"2,600",23000,17.43668833,78.65145667,14,18,20900,23000,"20,900",East,Power Back Up,Lift,,,,Reserved Parking,Security,Sai Sandeep Infra Projects,Puja Room,"Pool, Garden/Park, Main Road",,24 Hours Available,No/Rare Powercut,2 Covered,2,46000,,"46,000",,,,,,,,,,,,,,Power Back Up,Lift,,,,Reserved Parking,Security,,,,,,,,,,,,,,,3 Bed,4 Wardrobe, Fridge,1 TV, Washing Machine, Sofa, Dining Table, Gas Connection,,Power Back Up,Lift,Swimming Pool,Gymnasium,Reserved Parking,Security,,Jogging and Strolling Track,2,,,,,,Visitor Parking,Maintenance Staff,,,,,,,,,,,,,Meditation Area,,Fire Fighting Equipment,,,,,,,,Visitor Parking,Maintenance Staff,,,,,,,,,,,,,Meditation Area,,Fire Fighting Equipment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/2-BHK-1250-Sq-ft-Residential-House-FOR-Rent-Hari-Bowli-in-Hyderabad&id=4d423635313939373337,65199737,Hari Bowli,93603,Residential House,1250,2,2,Semi-Furnished,2,5,,FALSE,,,10001,,0,Standard Listing,,12000,17.35281073,78.47681603,10,,12000,12800,"12,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/1-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Rent-Kutbi-Guda-in-Hyderabad&id=4d423830323036343439,80206449,Kutbi Guda,93554,Multistorey Apartment,700,1,1,Semi-Furnished,1,4,,FALSE,,,10002,,46,Standard,,19000,17.387264251708984,78.49049377441406,27,,19000,20700,"19,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.magicbricks.com/propertyDetails/3-BHK-2400-Sq-ft-Multistorey-Apartment-FOR-Rent-Secunderabad-in-Hyderabad&id=4d423638353537323931,68557291,Secunderabad,84460,Multistorey Apartment,2400,3,3,Semi-Furnished,Ground,5,New Construction,FALSE,3,Padmarao Nagar,10002,2270,100,Standard Listing,"2,000",35000,17.4253,78.515,15,15,32900,35000,"32,900",North - East,,,,,,,,Legend Estates Pvt. Ltd.,"Puja Room, Study, Store, Servant Room","Garden/Park, Main Road",,24 Hours Available,No/Rare Powercut,10 Covered,1,105000,,"1,05,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Power Back Up,Lift,,Gymnasium,Reserved Parking,Security,Piped Gas,Jogging and Strolling Track,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,
